Rodzaj,Symbol,Nazwa,Grupa,Stan,jm,Cena magazynowa,Cena sprzedaży,Wartość magazynowa,Wartość sprzedaży,Stawka VAT
T,8090702091996,pudełko ozdobne375x29x16,Podstawowa,1,szt.,28,,28,,23
T,8090702092450,pudełko 37.5x29x16cm,Podstawowa,1,szt.,"19,9",,"19,9",,23
T,8090702093006,pudełko okrągłe róze jr09300,Podstawowa,1,szt.,28,,28,,23
T,8090702093426,Pudło ozdobne 37.5 *29* 16 cm,Podstawowa,1,szt.,28,,28,,23
T,8100001501222,torba prezentowa XM-M-2022-3,Podstawowa,4,szt.,"3,08",,"12,32",,23
T,8200912027221,Torba na butelke mix,Podstawowa,16,szt.,"2,31",,"36,96",,23
T,8200912027238,torebka alkoholowa,Podstawowa,2,szt.,"2,12",,"4,24",,23
T,820650104909,karty pokemona,Podstawowa,59,szt.,"7,3",,"430,7",,23
T,8435102302837,balon szkieletor,Podstawowa,5,szt.,"4,95",,"24,75",,23
T,8435102309522,balon wózek,Podstawowa,3,szt.,"5,7",,"17,1",,23
T,8435102309553,balon helikopter,Podstawowa,2,szt.,"3,99",,"7,98",,23
T,8435102309577,Balon foliowy Policja samochód,Podstawowa,2,szt.,"3,87",,"7,74",,23
T,8435102310542,balon ''1'' 18 cali,Podstawowa,2,szt.,"3,21",,"6,42",,23
T,8435102310559,balon ''2'' 18 cali,Podstawowa,1,szt.,"3,21",,"3,21",,23
T,8435102311747,balon Bocian,Podstawowa,1,szt.,"5,7",,"5,7",,23
T,8435102312119,balon duch,Podstawowa,2,szt.,"4,95",,"9,9",,23
T,8435102312355,Balon foliowy pad,Podstawowa,1,szt.,"3,91",,"3,91",,23
T,8435102313321,Balon foliowy 24''- wróżka,Podstawowa,1,szt.,"5,31",,"5,31",,23
T,8435102316384,Balon foliowy Hello Kitty,Podstawowa,2,szt.,"4,24",,"8,48",,23
T,8435102318234,Balon Foliowy Kuromi,Podstawowa,1,szt.,"4,24",,"4,24",,23
T,8590228012739,zapuszkowany zegar,Podstawowa,1,szt.,"5,5",,"5,5",,23
T,8712026001863,maska mima świecąca w ciemności,Podstawowa,1,szt.,"8,43",,"8,43",,23
T,8712026018014,wąsy gangstera,Podstawowa,2,szt.,2,,4,,23
T,8712026018090,sztuczne wąsy,Podstawowa,1,szt.,"4,2",,"4,2",,23
T,8712026025517,Okulary Sandi w kropki,Podstawowa,1,szt.,"6,36",,"6,36",,23
T,8712026026194,"Okulary damskie party Jackie, neonowy róż",Podstawowa,1,szt.,"5,72",,"5,72",,23
T,8712026030719,Rękawiczki białe,Podstawowa,1,szt.,"4,88",,"4,88",,23
T,8712026031006,"Rękawiczki długie ,czarne",Podstawowa,1,szt.,"8,43",,"8,43",,23
T,8712026031013,"Rękawiczki za łokieć, Opera LA, białe",Podstawowa,1,szt.,"8,43",,"8,43",,23
T,8712026042125,"Kapelusz'' Mafia'',czarny",Podstawowa,1,szt.,"16,91",,"16,91",,23
T,8712026042354,czapka zakonnicy,Podstawowa,1,szt.,"10,5",,"10,5",,23
T,8712026451668,kapsułki z krwią,Podstawowa,4,szt.,"9,54",,"38,16",,23
T,8712026504203,miecz ninja pompowany,Podstawowa,2,szt.,"5,3",,"10,6",,23
T,8712026529534,krawat błyszczący czarny,Podstawowa,1,szt.,"7,84",,"7,84",,23
T,8712026544124,toppery mexico,Podstawowa,4,szt.,"3,25",,13,,23
T,8712026544391,zestaw urodzinowy,Podstawowa,1,szt.,"8,1",,"8,1",,23
T,8712026721266,korona księżniczki zombie,Podstawowa,2,szt.,"9,54",,"19,08",,23
T,8712026721587,dekoracja czaszka pająka,Podstawowa,2,szt.,"14,84",,"29,68",,23
T,8712026722072,sztuczna rana,Podstawowa,1,szt.,"8,86",,"8,86",,23
T,8712026722706,spinka do włosów szkielet,Podstawowa,3,szt.,"7,42",,"22,26",,23
T,8712026723796,maska pranky clown,Podstawowa,2,szt.,"7,42",,"14,84",,23
T,8712026730886,taśma żółta keep out,Podstawowa,2,szt.,"6,36",,"12,72",,23
T,8712026731975,skrzydła nietoperza lyra,Podstawowa,2,szt.,"29,63",,"59,26",,23
T,8712026731999,skrzydła nietoperza wisteria,Podstawowa,2,szt.,"29,63",,"59,26",,23
T,8712026732071,berło wampira,Podstawowa,2,szt.,"10,6",,"21,2",,23
T,8712026741608,baner z flagami pirate,Podstawowa,2,szt.,"5,3",,"10,6",,23
T,8712026743947,włochaty pająk czarny,Podstawowa,2,szt.,"12,67",,"25,34",,23
T,8712026744661,pająki 12 szt,Podstawowa,2,szt.,"5,3",,"10,6",,23
T,8712026745583,maczeta horror halloween,Podstawowa,1,szt.,"7,42",,"7,42",,23
T,8712026857613,"Peruka,dance, blonde",Podstawowa,1,szt.,"25,39",,"25,39",,23
T,8712026857972,peruka czarna retro,Podstawowa,1,szt.,"28,5",,"28,5",,23
T,8712026857989,peruka,Podstawowa,2,szt.,"29,7",,"59,4",,23
T,8712026858658,"Peruka ""Chique"", czarna",Podstawowa,1,szt.,"24,37",,"24,37",,23
T,8712026858672,"Peruka ""Chique"", brązowa",Podstawowa,1,szt.,"24,37",,"24,37",,23
T,8712026859860,peruka Klauna,Podstawowa,1,szt.,"20,1",,"20,1",,23
T,8712026862860,peruka i broda Gandalf,Podstawowa,1,szt.,"28,4",,"28,4",,23
T,8712026878441,rajstopy damskie w pająki,Podstawowa,2,szt.,"9,54",,"19,08",,23
T,8712026878496,zakrwawione pończochy,Podstawowa,3,szt.,"7,84",,"23,52",,23
T,8712026976086,maska lateksowa Czarownica Lucinda,Podstawowa,2,szt.,"42,35",,"84,7",,23
T,8714572287302,naszyjnik 30,Podstawowa,1,szt.,"7,11",,"7,11",,23
T,8714572287401,naszyjnik 40,Podstawowa,2,szt.,"7,11",,"14,22",,23
T,8714572605182,baner 18th,Podstawowa,1,szt.,"3,2",,"3,2",,23
T,8714572605304,baner 30th,Podstawowa,1,szt.,"3,25",,"3,25",,23
T,87178,Serwetki Minions,Podstawowa,2,op.,"4,8",,"9,6",,23
T,8718964114320,Szklana kula LED,Podstawowa,2,szt.,"15,8",,"31,6",,23
T,8719743329195,Pudełko drewniane- Święta,Podstawowa,6,szt.,"7,5",,45,,23
T,87799,Serwetki Cars 3 20szt,Podstawowa,1,op.,"4,8",,"4,8",,23
T,8820201735219,zest. balonów 1735-21,Podstawowa,1,op.,"30,3",,"30,3",,23
T,883028478750,Strój Monster High S,Podstawowa,1,szt.,"18,9",,"18,9",,23
T,9158813001026,torba,Podstawowa,3,szt.,"2,84",,"8,52",,23
T,9158813001033,Torba ozdobna A3,Podstawowa,10,szt.,"3,85",,"38,5",,23
T,9158818002004,Girlanda Flagi,Podstawowa,40,szt.,"1,8",,72,,23
T,9158818002011,Girlanda Flagi Urodzinowa,Podstawowa,20,szt.,2,,40,,23
T,9788360025000,Książeczka eximpol Chrzest Św.,Podstawowa,1,szt.,"10,95",,"10,95",,23
T,9788360025246,Książeczka eximpol Chrzest Św.,Podstawowa,1,szt.,"10,95",,"10,95",,23
T,9901920452935,ramka na zdjęcia,Podstawowa,9,szt.,"21,14",,"190,26",,23
T,9981666600913,Tuba konfetti dolar,Podstawowa,1,szt.,"5,5",,"5,5",,23
T,9981666601002,Tuba konfetti,Podstawowa,13,szt.,"5,5",,"71,5",,23
T,9981666601156,świeczki 660115,Podstawowa,3,szt.,"2,9",,"8,7",,23
T,9981666601200,świeczki 660120,Podstawowa,1,szt.,"2,8",,"2,8",,23
T,9981666601576,świeczka cyfra duża,Podstawowa,4,szt.,"3,3",,"13,2",,23
T,9981666601583,świeczka 3 złota duża,Podstawowa,3,szt.,"3,33",,"9,99",,23
T,9981666601606,świeczka duża cyfra,Podstawowa,3,szt.,"3,3",,"9,9",,23
T,9981666601675,świeczka cyfra duża,Podstawowa,7,szt.,"3,3",,"23,1",,23
T,9981666601699,świeczka cyfra duża,Podstawowa,9,szt.,"3,3",,"29,7",,23
T,9981666601729,świeczka cyfra duża,Podstawowa,11,szt.,"3,3",,"36,3",,23
T,9981666601736,Świeczka duża Cyfra 8 srebrna,Podstawowa,1,szt.,"3,3",,"3,3",,23
T,9981666604034,balon ''0''srebrne,Podstawowa,2,szt.,"6,5",,13,,23
T,9981666604102,Balon cyfra srebrna,Podstawowa,8,szt.,"6,5",,52,,23
T,9981666604232,"Balon foliowy gwiazdka złota 18""",Podstawowa,1,szt.,"1,2",,"1,2",,23
T,9981666604232,"Balon foliowy gwiazdka złota 18""",Podstawowa,5,szt.,"3,2",,16,,23
T,9981666604249,"Balon foliowy gwiazdka srebrna 18""",Podstawowa,10,szt.,"1,2",,12,,23
T,9981666604256,"Balon foliowy gwiazdka ró-złot 18""",Podstawowa,1,szt.,"1,2",,"1,2",,23
T,9981666604256,"Balon foliowy gwiazdka ró-złot 18""",Podstawowa,28,szt.,"3,2",,"89,6",,23
T,9981666604263,"Balon foliowy gwizdka czarna 18""",Podstawowa,1,szt.,"1,2",,"1,2",,23
T,9981666604263,"Balon foliowy gwizdka czarna 18""",Podstawowa,12,szt.,"3,2",,"38,4",,23
T,9981666604270,"Balon foliowy gwiazdka nieb 18""",Podstawowa,1,szt.,"1,2",,"1,2",,23
T,9981666604270,"Balon foliowy gwiazdka nieb 18""",Podstawowa,6,szt.,"3,2",,"19,2",,23
T,9981666604300,"Balon foliowy serce róż-złot 18""",Podstawowa,4,szt.,1,,4,,23
T,9981666604300,"Balon foliowy serce róż-złot 18""",Podstawowa,1,szt.,"1,2",,"1,2",,23
T,9981666605178,talerzyki złote 18 cm,Podstawowa,2,szt.,"3,25",,"6,5",,23
T,9981666605185,Talerzyki różowe złoto 18 cm,Podstawowa,1,szt.,"3,25",,"3,25",,23
T,9981666605222,Talerzyki różowe-złoto 23cm,Podstawowa,2,szt.,3,,6,,23
T,9981686600177,świderki urodzinowe,Podstawowa,24,szt.,"1,9",,"45,6",,23
T,9981686600436,Balon foliowy Nutkaa,Podstawowa,2,szt.,"1,6",,"3,2",,23
T,9981686600443,Balon foliowy Nutka,Podstawowa,14,szt.,"1,6",,"22,4",,23
T,9981686600467,Balon foliowy Gitara,Podstawowa,4,szt.,"1,6",,"6,4",,23
T,9981686600610,świeczk 60061,Podstawowa,54,szt.,"1,4",,"75,6",,23
T,9981686600641,świeczki 60064,Podstawowa,37,szt.,"1,2",,"44,4",,23
T,9981686601525,Balon foliowy srebrny,Podstawowa,28,szt.,"6,5",,182,,23
T,9981686601624,Balon foliowy Donut,Podstawowa,34,szt.,"2,6",,"88,4",,23
T,9981686601631,Balon foliowy Kwiatek cały,Podstawowa,10,szt.,"1,2",,12,,23
T,9981686601648,Balon foliowy Słoneczko,Podstawowa,35,szt.,"4,8",,168,,23
T,9981686601662,Balon foliowy Kwiatek,Podstawowa,10,szt.,"1,2",,12,,23
T,9981686601679,"Balon serce 24""",Podstawowa,2,szt.,"1,2",,"2,4",,23
T,9981686601693,"BAL.FOL. 18"" róż gwiazdki",Podstawowa,11,szt.,"1,8",,"19,8",,23
T,9981686601709,Balon foliowy serce,Podstawowa,17,szt.,"1,2",,"20,4",,23
T,9981686601723,Balon foliowy Cukierek Happy,Podstawowa,18,szt.,"3,2",,"57,6",,23
T,9981686601747,Balon foliowy Delfin,Podstawowa,9,szt.,"4,8",,"43,2",,23
T,9981686601792,BAL.FOL. KONIK,Podstawowa,14,szt.,"3,6",,"50,4",,23
T,9981686601808,Balon foliowy Gwiazda z ogonem Happy,Podstawowa,29,szt.,"4,8",,"139,2",,23
T,9981686602317,balon biały kulki rużowe,Podstawowa,11,szt.,"2,4",,"26,4",,23
T,9981686602416,Balony gum 20-stka,Podstawowa,10,szt.,"2,4",,24,,23
T,9981686602447,Balony gum 50-tka 5 szt,Podstawowa,10,szt.,"2,4",,24,,23
T,9981686602492,Dekoracja Baby Girl,Podstawowa,21,szt.,"4,47",,"93,87",,23
T,9981686602737,flagi urodzinowe,Podstawowa,34,szt.,4,,136,,23
T,9981686603048,Balon foliowy różowe złoto,Podstawowa,29,szt.,"6,5",,"188,5",,23
T,9981686603109,Balon foliowy czarny,Podstawowa,31,szt.,"6,5",,"201,5",,23
T,9981686603406,Balon foliowy korona Happy,Podstawowa,3,szt.,2,,6,,23
T,9981686603451,Balon foliowy I do,Podstawowa,12,szt.,"2,1",,"25,2",,23
T,9981686603482,Balon foliowy Słonik,Podstawowa,23,szt.,"1,2",,"27,6",,23
T,9981686603543,Balon foliowy Kaczka,Podstawowa,9,szt.,"1,6",,"14,4",,23
T,9981686603758,Balony gumowe serce nieb,Podstawowa,8,szt.,"4,8",,"38,4",,23
T,9981686604205,Pianka w sprayu,Podstawowa,10,szt.,"4,87",,"48,7",,23
T,9981686604304,flagi bialo/srebrno/zlote,Podstawowa,28,szt.,"3,85",,"107,8",,23
T,9981686604663,Girlanda Happy birth.,Podstawowa,56,szt.,"3,08",,"172,48",,23
T,9981686604687,Balon foliowy tort ślubny,Podstawowa,13,szt.,4,,52,,23
T,9981686604694,Balon foliowy znak,Podstawowa,12,szt.,"1,2",,"14,4",,23
T,9981686604762,Balon Foliowy baby girl/boy,Podstawowa,52,szt.,"3,2",,"166,4",,23
T,9981686604779,Balon foliowy Lody,Podstawowa,3,szt.,"4,8",,"14,4",,23
T,9981686604786,Balon foliowy Owoce,Podstawowa,33,szt.,"3,2",,"105,6",,23
T,9981686604793,Balon foliowy Kaktus Ananas,Podstawowa,9,szt.,"5,2",,"46,8",,23
T,9981686604816,Balon foliowy Hello Baby 60481,Podstawowa,32,szt.,"2,6",,"83,2",,23
T,9981686604830,"Balon foliowy serce 10""",Podstawowa,12,szt.,"2,4",,"28,8",,23
T,9981686604854,"Balon foliowy serce 24""",Podstawowa,2,szt.,"4,1",,"8,2",,23
T,9981686604861,Balon foliowy Gwiazdka,Podstawowa,12,szt.,"2,4",,"28,8",,23
T,9981686604892,"Balon foliowy gwiazdka mix 24""",Podstawowa,12,szt.,"4,1",,"49,2",,23
T,9981686604915,"Zestaw balonów serca 18""",Podstawowa,26,szt.,"8,1",,"210,6",,23
T,9981686605202,girlanda kropki,Podstawowa,22,szt.,"4,06",,"89,32",,23
T,9981686605233,Girlanda 60523,Podstawowa,23,szt.,"3,2",,"73,6",,23
T,9981686605622,Balon cyfra 4 czerwona,Podstawowa,46,szt.,"6,5",,299,,23
T,9981686605745,"Balon cyfra, niebieska w gwiazdki",Podstawowa,68,szt.,"6,5",,442,,23
T,9981686605752,"Balon cyfra, różowa w gwiazdki",Podstawowa,38,szt.,"6,5",,247,,23
T,9981686605820,Zestaw balonów 60 białe,Podstawowa,16,szt.,"1,8",,"28,8",,23
T,9981686606391,topper-Balon na patyczku 60639,Podstawowa,10,szt.,"1,2",,12,,23
T,9981686606407,topper balon foliowy 60640,Podstawowa,48,szt.,"1,2",,"57,6",,23
T,9981686606544,balon foliowy,Podstawowa,13,szt.,4,,52,,23
T,9981686607237,kotylion prince 60723,Podstawowa,4,szt.,"2,8",,"11,2",,23
T,9981686607244,kotylion czarny biały,Podstawowa,8,szt.,"2,8",,"22,4",,23
T,9981686608647,Baner Bride to be 60846,Podstawowa,23,szt.,"3,2",,"73,6",,23
T,9981686608968,Balon foliowy tort niebieski/różowy,Podstawowa,48,szt.,"4,8",,"230,4",,23
T,9981686608982,balon foliowy małpka,Podstawowa,2,szt.,"4,8",,"9,6",,23
T,9981686609118,Balon foliowy pierścionek,Podstawowa,4,szt.,"3,2",,"12,8",,23
T,9981686609163,Balon foliowy Wedding,Podstawowa,38,szt.,"2,8",,"106,4",,23
T,9981686609170,Zestaw Balonów Happy róż,Podstawowa,5,szt.,0,,0,,23
T,9981686609200,Zestaw balonów zareczyny,Podstawowa,6,szt.,0,,0,,23
T,9981686609293,Zestaw balonów- kokarda,Podstawowa,4,szt.,"8,2",,"32,8",,23
T,9981686609361,Zestaw balonów Korona róż,Podstawowa,10,szt.,"8,2",,82,,23
T,9981686609385,Zestaw balonów Korona nieb.,Podstawowa,12,szt.,"8,2",,"98,4",,23
T,9981686610497,Balon gum Happy róż 6 szt,Podstawowa,6,szt.,"3,6",,"21,6",,23
T,9981686610503,Balon gum Happy nieb 6 szt,Podstawowa,32,szt.,"3,6",,"115,2",,23
T,9981686610602,Zestaw balonów crem kropki,Podstawowa,12,szt.,"3,6",,"43,2",,23
T,9981686610619,Zestaw balonów Zebra,Podstawowa,11,szt.,"3,6",,"39,6",,23
T,9981686610633,Zestaw balonów kwiatki kolor,Podstawowa,9,szt.,"3,6",,"32,4",,23
T,9981686610640,Zestaw Balonów gwiazdki,Podstawowa,8,szt.,"3,6",,"28,8",,23
T,9981686610701,Zestaw balonów 18-nastka,Podstawowa,1,szt.,"3,6",,"3,6",,23
T,9981686610725,Zestaw balonów 30-stka gum,Podstawowa,18,szt.,"2,95",,"53,1",,23
T,9981686610732,Zestaw balonów 40-stka gum,Podstawowa,9,szt.,"3,6",,"32,4",,23
T,9981686610749,Zestaw balonów 50-tka gum,Podstawowa,2,szt.,"3,6",,"7,2",,23
T,9981686610756,Zestaw balonów 60-tka gum,Podstawowa,4,szt.,"3,6",,"14,4",,23
T,9981686610763,"Balony gum kolor 0""",Podstawowa,22,szt.,"3,6",,"79,2",,23
T,9981686610770,"Balony gum kolor 1""",Podstawowa,17,szt.,"3,6",,"61,2",,23
T,9981686610787,"Balon gum kolor 2""",Podstawowa,10,szt.,"3,6",,36,,23
T,9981686610794,"Balon gum kolor 3""",Podstawowa,3,szt.,"3,6",,"10,8",,23
T,9981686610800,"Balon gum kolor 4""",Podstawowa,7,szt.,"3,6",,"25,2",,23
T,9981686610817,"Balony gum kolor 5""",Podstawowa,19,szt.,"3,6",,"68,4",,23
T,9981686610824,"Balony gum kolor 6""",Podstawowa,21,szt.,"3,6",,"75,6",,23
T,9981686610831,"Balon gum kolor 7""",Podstawowa,12,szt.,"3,6",,"43,2",,23
T,9981686610848,"Balony gum kolor 8""",Podstawowa,10,szt.,"3,6",,36,,23
T,9981686610855,"Balony gum kolor 9""",Podstawowa,18,szt.,"3,6",,"64,8",,23
T,9981686610886,Zestaw balonów gum Słonik róż,Podstawowa,13,szt.,"3,6",,"46,8",,23
T,9981686610893,Zestaw balonów gum Słonik nieb,Podstawowa,12,szt.,"3,6",,"43,2",,23
T,9981686610909,Balon gum Kosmos 6 szt,Podstawowa,12,szt.,"3,6",,"43,2",,23
T,9981686610916,Zestaw balonów gum Rekin,Podstawowa,34,szt.,"3,6",,"122,4",,23
T,9981686610930,Zestaw Balonów Mr. i Mrs.,Podstawowa,11,szt.,"3,6",,"39,6",,23
T,9981686610954,Balon gum Chmurka 6 szt,Podstawowa,11,szt.,"3,6",,"39,6",,23
T,9981686611036,Zestaw balonów Kiss Me,Podstawowa,12,szt.,"8,1",,"97,2",,23
T,9981686611067,Zestaw balonów urodz. złoto-biał,Podstawowa,7,szt.,"9,3",,"65,1",,23
T,9981686611104,Zestaw balonów AStronauta,Podstawowa,10,szt.,"8,2",,82,,23
T,9981686611128,Zestaw balonów urodz. złoty,Podstawowa,5,szt.,"8,9",,"44,5",,23
T,9981686611265,Zestaw balonów jednorożec,Podstawowa,11,szt.,"5,2",,"57,2",,23
T,9981686611357,talerz duży kosmos 61135,Podstawowa,5,szt.,"7,5",,"37,5",,23
T,9981686611364,talerz mały kosmos 61136,Podstawowa,3,szt.,"4,1",,"12,3",,23
T,9981686611371,kubek kosmos 61137,Podstawowa,2,szt.,"4,8",,"9,6",,23
T,9981686611388,Zestaw balonowy torciki Happy,Podstawowa,11,szt.,"8,2",,"90,2",,23
T,9981686611524,kubeczki urodzinowe,Podstawowa,10,szt.,0,,0,,23
T,9981686612170,talerz duży mam już roczek 61217,Podstawowa,9,szt.,"5,24",,"47,16",,23
T,9981686612187,talerz mały mam już roczek 61218,Podstawowa,7,szt.,"4,02",,"28,14",,23
T,9981686612194,kubek mam już roczek 61219,Podstawowa,22,szt.,"3,6",,"79,2",,23
T,9981686612200,serwetki kotek,Podstawowa,12,szt.,0,,0,,23
T,9981686612217,słomki mam już roczek 61221,Podstawowa,59,szt.,1,,59,,23
T,9981686612224,Czapeczki mam już roczek,Podstawowa,4,szt.,"3,45",,"13,8",,23
T,9981686612231,Girlanda Mam już roczek róż,Podstawowa,12,szt.,"3,6",,"43,2",,23
T,9981686612255,talerz mały jednorożec 6szt,Podstawowa,3,op.,"3,9",,"11,7",,23
T,9981686612262,kubek jednorożec 6szt,Podstawowa,2,op.,"2,51",,"5,02",,23
T,9981686612347,Serwetki aloha,Podstawowa,31,szt.,"2,64",,"81,84",,23
T,9981686612378,girlanda aloha,Podstawowa,12,szt.,"4,06",,"48,72",,23
T,9981686612392,talerz mały happy 6szt,Podstawowa,16,op.,"4,02",,"64,32",,23
T,9981686612408,kubek happy 6 szt,Podstawowa,17,op.,"4,83",,"82,11",,23
T,9981686612422,słomki happy 61242,Podstawowa,22,szt.,1,,22,,23
T,9981686612453,talerz BY Brave litttle one 61245,Podstawowa,12,szt.,"6,09",,"73,08",,23
T,9981686612460,talerzyki papierowe be brave,Podstawowa,9,szt.,"4,27",,"38,43",,23
T,9981686612491,słomki zoo,Podstawowa,17,szt.,1,,17,,23
T,9981686612507,czapka urodzinowa 61250,Podstawowa,3,szt.,"3,45",,"10,35",,23
T,9981686612514,Girlanda zwierzątka,Podstawowa,34,szt.,"3,65",,"124,1",,23
T,9981686612538,talerz mały samochodzik 6szt,Podstawowa,3,op.,"3,9",,"11,7",,23
T,9981686612545,kubek samochodzik 6szt,Podstawowa,22,op.,"4,8",,"105,6",,23
T,9981686612613,Zestaw balonowy przez.w gwizdki,Podstawowa,23,szt.,"3,6",,"82,8",,23
T,9981686612620,Zestaw balonów białe gwizdki róż,Podstawowa,21,szt.,"3,6",,"75,6",,23
T,9981686612675,Zestaw balonów Stópki,Podstawowa,23,szt.,"3,6",,"82,8",,23
T,9981686612682,Zestaw balonów gum Piłka,Podstawowa,56,szt.,"3,6",,"201,6",,23
T,9981686612712,Balon gum Jednorożec 6 szt,Podstawowa,15,szt.,"3,6",,54,,23
T,9981686612729,Zestaw balonów Truskawki,Podstawowa,23,szt.,"3,6",,"82,8",,23
T,9981686612736,zestaw balonów,Podstawowa,20,szt.,"3,6",,72,,23
T,9981686612743,zestaw balonów,Podstawowa,21,szt.,"3,6",,"75,6",,23
T,9981686612750,Zestaw balonów w Kropki kolor,Podstawowa,18,szt.,"3,6",,"64,8",,23
T,9981686612804,Zestaw balonów kropki,Podstawowa,73,szt.,"3,6",,"262,8",,23
T,9981686612811,Zestaw balonów gum kolor stopy,Podstawowa,24,szt.,"3,6",,"86,4",,23
T,9981686612927,Zestaw balonów Mr.,Podstawowa,16,szt.,"3,66",,"58,56",,23
T,9981686612934,Zestaw balonów Mrs.,Podstawowa,17,szt.,"3,6",,"61,2",,23
T,9981686612965,Zestaw Balonów Obrączki,Podstawowa,17,szt.,"3,6",,"61,2",,23
T,9981686613184,talerz mały baby 6szt,Podstawowa,6,op.,"2,85",,"17,1",,23
T,9981686613191,kubek baby różowy 6szt,Podstawowa,16,op.,"6,09",,"97,44",,23
T,9981686613214,słomki baby różowe,Podstawowa,24,szt.,1,,24,,23
T,9981686613313,girlanda baby,Podstawowa,2,szt.,"4,06",,"8,12",,23
T,9981686613344,Szarfa MR,Podstawowa,20,szt.,6,,120,,23
T,9981686613351,Szarfa Mr złoty napis,Podstawowa,23,szt.,6,,138,,23
T,9981686613368,Szarfa Mrs,Podstawowa,22,szt.,6,,132,,23
T,9981686613375,Szarfa Mrs złoty napis,Podstawowa,22,szt.,6,,132,,23
T,9981686613818,Zestaw balonów urodz.róż-złot,Podstawowa,3,szt.,"8,9",,"26,7",,23
T,9981686614082,talerz złoty 18,Podstawowa,11,szt.,"6,76",,"74,36",,23
T,9981686614099,talerz złoty 18,Podstawowa,2,szt.,"7,68",,"15,36",,23
T,9981686614105,kubek złoty 18,Podstawowa,4,szt.,"3,62",,"14,48",,23
T,9981686614167,talerz złoty 30,Podstawowa,22,szt.,"6,76",,"148,72",,23
T,9981686614174,talerz złoty 30,Podstawowa,20,szt.,"7,68",,"153,6",,23
T,9981686614181,kubek złoty 30,Podstawowa,21,szt.,"3,62",,"76,02",,23
T,9981686614204,talerz złoty 40,Podstawowa,10,szt.,"6,76",,"67,6",,23
T,9981686614211,talerz złoty 40,Podstawowa,20,szt.,"7,68",,"153,6",,23
T,9981686614228,kubek złoty 40,Podstawowa,3,szt.,"3,62",,"10,86",,23
T,9981686614242,talerz złoty 50,Podstawowa,14,szt.,"6,76",,"94,64",,23
T,9981686614259,talerz złoty 50,Podstawowa,24,szt.,"7,68",,"184,32",,23
T,9981686614266,kubek złoty 50,Podstawowa,13,szt.,"3,62",,"47,06",,23
T,9981686614280,talerz złoty 60,Podstawowa,15,szt.,"6,86",,"102,9",,23
T,9981686614297,talerz złoty 60,Podstawowa,22,szt.,"7,68",,"168,96",,23
T,9981686614303,kubek złoty 60,Podstawowa,19,szt.,"4,02",,"76,38",,23
T,9981686614648,dekoracja do ciast,Podstawowa,24,szt.,5,,120,,23
T,9981686614655,dekoracja do ciast,Podstawowa,10,szt.,4,,40,,23
T,9981686614662,Kurtyna,Podstawowa,40,szt.,"6,93",,"277,2",,23
T,9981686614891,świeczki  duże Cyfry,Podstawowa,104,szt.,"3,3",,"343,2",,23
T,9981686614990,Zestaw balonów Happy nieb duzy,Podstawowa,2,szt.,"15,8",,"31,6",,23
T,9981686615034,Zestaw balonów Kieliszek róż,Podstawowa,7,szt.,"8,2",,"57,4",,23
T,9981686615041,Zestaw balonowy Szampan róż,Podstawowa,9,szt.,"8,2",,"73,8",,23
T,9981686615058,Zestaw balonów I love you,Podstawowa,11,szt.,"8,1",,"89,1",,23
T,9981686615065,Zestaw balonów Love róż,Podstawowa,24,szt.,"8,1",,"194,4",,23
T,9981686615164,Zestaw balonów Panda,Podstawowa,5,szt.,"9,3",,"46,5",,23
T,9981686615416,Balon foliowy mr i mrs,Podstawowa,4,szt.,"2,8",,"11,2",,23
T,9981686615423,Balon foliowy I love 542,Podstawowa,8,szt.,"2,8",,"22,4",,23
T,9981686615430,Balon foliowy I Love You 543,Podstawowa,4,szt.,"2,8",,"11,2",,23
T,9981686615454,Balon foliowy baby girl róż,Podstawowa,14,szt.,"2,8",,"39,2",,23
T,9981686615461,Balon foliowy Baby boy,Podstawowa,11,szt.,"2,8",,"30,8",,23
T,9981686615515,Balon foliowy kokarda róż,Podstawowa,7,szt.,"4,8",,"33,6",,23
T,9981686615522,balon foliowy mucha man,Podstawowa,12,szt.,"4,8",,"57,6",,23
T,9981686615546,balon foliowy pociąg 61554,Podstawowa,6,szt.,"3,2",,"19,2",,23
T,9981686615584,Balon foliowy słoń,Podstawowa,19,szt.,"4,8",,"91,2",,23
T,9981686615591,Balon foliowy rak,Podstawowa,16,szt.,"4,8",,"76,8",,23
T,9981686615607,Balon foliowy statek kosmiczny,Podstawowa,11,szt.,"3,2",,"35,2",,23
T,9981686615614,Balon foliowy rakieta,Podstawowa,7,szt.,"3,2",,"22,4",,23
T,9981686615645,Balon foliowy tort 61564,Podstawowa,18,szt.,"4,8",,"86,4",,23
T,9981686615737,Zestaw balonów LOL,Podstawowa,5,szt.,"5,2",,26,,23
T,9981686615744,Zestaw balonów rakieta,Podstawowa,11,szt.,"9,4",,"103,4",,23
T,9981686615751,Zestaw balonów fol Kosmos,Podstawowa,10,szt.,"9,3",,93,,23
T,9981686615768,Zestaw balonów happy Birthday,Podstawowa,11,szt.,"9,3",,"102,3",,23
T,9981686615775,Zestaw balonów Piłka,Podstawowa,8,szt.,"9,3",,"74,4",,23
T,9981686615782,Zestaw balonów jednorożec,Podstawowa,8,szt.,"11,4",,"91,2",,23
T,9981686615799,zestaw balonów jednorożce,Podstawowa,3,szt.,"11,4",,"34,2",,23
