Rodzaj,Symbol,Nazwa,Grupa,Stan,jm,Cena magazynowa,Cena sprzedaży,Wartość magazynowa,Wartość sprzedaży,Stawka VAT
T,9981666605024,słomka złota,Podstawowa,1,szt.,2,,2,,23
T,9981666605031,słomka srebrna,Podstawowa,4,szt.,2,,8,,23
T,9981666605048,słomka różowe złoto,Podstawowa,3,szt.,2,,6,,23
T,9981666605055,słomka czerwona,Podstawowa,12,szt.,2,,24,,23
T,9981666605055,słomka czerwona,Podstawowa,6,szt.,"4,4",,"26,4",,23
T,9981666605185,Talerzyki różowe złoto 18 cm,Podstawowa,6,szt.,"2,2",,"13,2",,23
T,9981666605208,Talerz czerwony 18cm,Podstawowa,10,szt.,2,,20,,23
T,9981666605215,talerz duży złoty 60521,Podstawowa,2,szt.,3,,6,,23
T,9981666605222,Talerzyki różowe-złoto 23cm,Podstawowa,2,szt.,3,,6,,23
T,9981666605246,talerz duży błyszczący bordo 660524,Podstawowa,17,szt.,3,,51,,23
T,9981666605253,kubek złoty 60525,Podstawowa,2,szt.,"2,2",,"4,4",,23
T,9981666605260,kubek złoty róż 60526,Podstawowa,3,szt.,"2,2",,"6,6",,23
T,9981666605277,kubek srebrny 60527,Podstawowa,1,szt.,"2,2",,"2,2",,23
T,9981666605284,kubek błyszczący bordo 60528,Podstawowa,2,szt.,"2,2",,"4,4",,23
T,9981666605437,świeczki 660543,Podstawowa,1,szt.,"4,12",,"4,12",,23
T,9981666605451,świeczki 660545,Podstawowa,3,szt.,"4,2",,"12,6",,23
T,9981666605468,świeczki 660546,Podstawowa,1,szt.,"4,2",,"4,2",,23
T,9981666605475,świeczki 660547,Podstawowa,3,szt.,"4,2",,"12,6",,23
T,9981666605482,świeczki660548,Podstawowa,2,szt.,"4,2",,"8,4",,23
T,9981666605604,toper złoty 0,Podstawowa,6,szt.,"2,6",,"15,6",,23
T,9981666605611,toper złoty 1,Podstawowa,8,szt.,"2,6",,"20,8",,23
T,9981666605635,toper złoty 3,Podstawowa,14,szt.,"2,6",,"36,4",,23
T,9981666605642,toper złoty 4,Podstawowa,16,szt.,"2,6",,"41,6",,23
T,9981666605659,toper złoty 5,Podstawowa,10,szt.,"2,6",,26,,23
T,9981666605666,toper złoty 6,Podstawowa,18,szt.,"2,6",,"46,8",,23
T,9981666605673,toper złoty 7,Podstawowa,15,szt.,"2,6",,39,,23
T,9981666605680,toper złoty 8,Podstawowa,11,szt.,"2,6",,"28,6",,23
T,9981666605697,toper złoty 9,Podstawowa,21,szt.,"2,6",,"54,6",,23
T,9981666605703,toper srebrny 0,Podstawowa,13,szt.,"2,6",,"33,8",,23
T,9981666605710,toper srebrny 1,Podstawowa,10,szt.,"2,6",,26,,23
T,9981666605727,toper srebrny 2,Podstawowa,15,szt.,"2,6",,39,,23
T,9981666605734,toper srebrny 3,Podstawowa,20,szt.,"2,6",,52,,23
T,9981666605741,toper srebrny 4,Podstawowa,22,szt.,"2,6",,"57,2",,23
T,9981666605758,toper srebrny 5,Podstawowa,8,szt.,"2,6",,"20,8",,23
T,9981666605765,toper srebrny 6,Podstawowa,20,szt.,"2,6",,52,,23
T,9981666605772,toper srebrny 7,Podstawowa,20,szt.,"2,6",,52,,23
T,9981666605789,toper srebrny 8,Podstawowa,19,szt.,"2,6",,"49,4",,23
T,9981666605796,toper srebrny 9,Podstawowa,22,szt.,"2,6",,"57,2",,23
T,9981686600153,ZESTAW BALONÓW,Podstawowa,8,szt.,"2,25",,18,,23
T,9981686600177,świderki urodzinowe,Podstawowa,81,szt.,2,,162,,23
T,9981686600207,Girlanda happy birth.,Podstawowa,27,szt.,"2,5",,"67,5",,23
T,9981686600436,Balon foliowy Nutkaa,Podstawowa,571,szt.,"0,6",,"342,6",,23
T,9981686600443,Balon foliowy Nutka,Podstawowa,570,szt.,"0,6",,342,,23
T,9981686600467,Balon foliowy Gitara,Podstawowa,120,szt.,"0,01",,"1,2",,23
T,9981686600467,Balon foliowy Gitara,Podstawowa,100,szt.,"0,6",,60,,23
T,9981686600610,świeczk 60061,Podstawowa,80,szt.,"0,89",,"71,2",,23
T,9981686600634,świeczki 60063,Podstawowa,60,szt.,"2,5",,150,,23
T,9981686600641,świeczki 60064,Podstawowa,850,szt.,"1,09",,"926,5",,23
T,9981686601525,Balon foliowy srebrny,Podstawowa,24,szt.,"2,72",,"65,28",,23
T,9981686601624,Balon foliowy Donut,Podstawowa,69,szt.,1,,69,,23
T,9981686601624,Balon foliowy Donut,Podstawowa,569,szt.,"1,3",,"739,7",,23
T,9981686601631,Balon foliowy Kwiatek cały,Podstawowa,568,szt.,"0,6",,"340,8",,23
T,9981686601648,Balon foliowy Słoneczko,Podstawowa,84,szt.,1,,84,,23
T,9981686601648,Balon foliowy Słoneczko,Podstawowa,274,szt.,"1,3",,"356,2",,23
T,9981686601662,Balon foliowy Kwiatek,Podstawowa,120,szt.,"0,01",,"1,2",,23
T,9981686601662,Balon foliowy Kwiatek,Podstawowa,558,szt.,"0,6",,"334,8",,23
T,9981686601662,Balon foliowy Kwiatek,Podstawowa,72,szt.,1,,72,,23
T,9981686601679,"Balon serce 24""",Podstawowa,42,szt.,"0,01",,"0,42",,23
T,9981686601679,"Balon serce 24""",Podstawowa,12,szt.,1,,12,,23
T,9981686601693,"BAL.FOL. 18"" róż gwiazdki",Podstawowa,587,szt.,"0,6",,"352,2",,23
T,9981686601709,Balon foliowy serce,Podstawowa,496,szt.,"0,6",,"297,6",,23
T,9981686601723,Balon foliowy Cukierek Happy,Podstawowa,96,szt.,1,,96,,23
T,9981686601723,Balon foliowy Cukierek Happy,Podstawowa,455,szt.,"1,3",,"591,5",,23
T,9981686601747,Balon foliowy Delfin,Podstawowa,584,szt.,"1,3",,"759,2",,23
T,9981686601792,BAL.FOL. KONIK,Podstawowa,587,szt.,"1,3",,"763,1",,23
T,9981686601808,Balon foliowy Gwiazda z ogonem Happy,Podstawowa,84,szt.,1,,84,,23
T,9981686601808,Balon foliowy Gwiazda z ogonem Happy,Podstawowa,191,szt.,"1,3",,"248,3",,23
T,9981686601822,Balon napis Happy kolorowy w serca,Podstawowa,1,szt.,5,,5,,23
T,9981686601846,Balon foliowy I love you,Podstawowa,1,szt.,5,,5,,23
T,9981686602317,balon biały kulki rużowe,Podstawowa,8,szt.,1,,8,,23
T,9981686602416,Balony gum 20-stka,Podstawowa,96,szt.,"1,2",,"115,2",,23
T,9981686602447,Balony gum 50-tka 5 szt,Podstawowa,45,szt.,"1,2",,54,,23
T,9981686602454,Balony gum 60-tka 5 szt,Podstawowa,82,szt.,"1,2",,"98,4",,23
T,9981686602492,Dekoracja Baby Girl,Podstawowa,29,szt.,"2,69",,"78,01",,23
T,9981686602515,Świderki dekoracyjne,Podstawowa,8,szt.,2,,16,,23
T,9981686602737,flagi urodzinowe,Podstawowa,67,szt.,1,,67,,23
T,9981686602768,Opaska Happy Birthday,Podstawowa,16,szt.,1,,16,,23
T,9981686603048,Balon foliowy różowe złoto,Podstawowa,14,szt.,"2,72",,"38,08",,23
T,9981686603109,Balon foliowy czarny,Podstawowa,5,szt.,"2,72",,"13,6",,23
T,9981686603123,Balon napis kolorowy,Podstawowa,1,szt.,5,,5,,23
T,9981686603406,Balon foliowy korona Happy,Podstawowa,2,szt.,0,,0,,23
T,9981686603413,Balon foliowy Buźka Happy,Podstawowa,89,szt.,"0,6",,"53,4",,23
T,9981686603451,Balon foliowy I do,Podstawowa,51,szt.,"1,95",,"99,45",,23
T,9981686603482,Balon foliowy Słonik,Podstawowa,237,szt.,"0,6",,"142,2",,23
T,9981686603543,Balon foliowy Kaczka,Podstawowa,85,szt.,"0,01",,"0,85",,23
T,9981686603543,Balon foliowy Kaczka,Podstawowa,33,szt.,"0,6",,"19,8",,23
T,9981686603550,Balon foliowy Małpka na powietrze,Podstawowa,1,szt.,"0,6",,"0,6",,23
T,9981686603574,balon foliowy lizak,Podstawowa,12,szt.,3,,36,,23
T,9981686603741,Balon 60374,Podstawowa,53,szt.,1,,53,,23
T,9981686603758,Balony gumowe serce nieb,Podstawowa,44,szt.,"1,95",,"85,8",,23
T,9981686604205,Pianka w sprayu,Podstawowa,31,szt.,"4,2",,"130,2",,23
T,9981686604304,flagi bialo/srebrno/zlote,Podstawowa,191,szt.,1,,191,,23
T,9981686604632,Balon 60463,Podstawowa,196,szt.,1,,196,,23
T,9981686604663,Girlanda Happy birth.,Podstawowa,120,szt.,1,,120,,23
T,9981686604663,Girlanda Happy birth.,Podstawowa,3,szt.,"2,5",,"7,5",,23
T,9981686604670,Balon Napis Love,Podstawowa,171,szt.,"1,95",,"333,45",,23
T,9981686604687,Balon foliowy tort ślubny,Podstawowa,14,szt.,1,,14,,23
T,9981686604694,Balon foliowy znak,Podstawowa,561,szt.,"0,6",,"336,6",,23
T,9981686604762,Balon Foliowy baby girl/boy,Podstawowa,83,szt.,1,,83,,23
T,9981686604762,Balon Foliowy baby girl/boy,Podstawowa,127,szt.,"1,95",,"247,65",,23
T,9981686604779,Balon foliowy Lody,Podstawowa,574,szt.,"1,3",,"746,2",,23
T,9981686604786,Balon foliowy Owoce,Podstawowa,72,szt.,1,,72,,23
T,9981686604786,Balon foliowy Owoce,Podstawowa,561,szt.,"1,3",,"729,3",,23
T,9981686604793,Balon foliowy Kaktus Ananas,Podstawowa,429,szt.,"1,3",,"557,7",,23
T,9981686604816,Balon foliowy Hello Baby 60481,Podstawowa,156,szt.,"1,95",,"304,2",,23
T,9981686604830,"Balon foliowy serce 10""",Podstawowa,73,szt.,1,,73,,23
T,9981686604847,"balon serce 18""",Podstawowa,199,szt.,"0,01",,"1,99",,23
T,9981686604847,"balon serce 18""",Podstawowa,48,szt.,1,,48,,23
T,9981686604854,"Balon foliowy serce 24""",Podstawowa,48,szt.,1,,48,,23
T,9981686604861,Balon foliowy Gwiazdka,Podstawowa,816,szt.,"0,01",,"8,16",,23
T,9981686604885,"Balon foliowy gwizdka złota 18""",Podstawowa,36,szt.,1,,36,,23
T,9981686604892,"Balon foliowy gwiazdka mix 24""",Podstawowa,135,szt.,1,,135,,23
T,9981686604915,"Zestaw balonów serca 18""",Podstawowa,72,szt.,1,,72,,23
T,9981686604915,"Zestaw balonów serca 18""",Podstawowa,10,szt.,3,,30,,23
T,9981686605202,girlanda kropki,Podstawowa,210,szt.,1,,210,,23
T,9981686605233,Girlanda 60523,Podstawowa,216,szt.,1,,216,,23
T,9981686605233,Girlanda 60523,Podstawowa,46,szt.,"2,5",,115,,23
T,9981686605622,Balon cyfra czerwona,Podstawowa,27,szt.,"2,72",,"73,44",,23
T,9981686605745,"Balon cyfra, niebieska w gwiazdki",Podstawowa,58,szt.,"2,72",,"157,76",,23
T,9981686605752,"Balon cyfra, różowa w gwiazdki",Podstawowa,30,szt.,"2,72",,"81,6",,23
T,9981686605820,Zestaw balonów 60 białe,Podstawowa,27,szt.,"1,2",,"32,4",,23
T,9981686606391,topper-Balon na patyczku 60639,Podstawowa,96,szt.,1,,96,,23
T,9981686606407,topper balon foliowy 60640,Podstawowa,11,szt.,1,,11,,23
T,9981686606544,balon foliowy,Podstawowa,46,szt.,1,,46,,23
T,9981686607237,kotylion prince 60723,Podstawowa,19,szt.,"2,8",,"53,2",,23
T,9981686607244,kotylion czarny biały,Podstawowa,26,szt.,"2,8",,"72,8",,23
T,9981686607459,świeczki 60745B,Podstawowa,31,szt.,"2,9",,"89,9",,23
T,9981686608555,piki cyfry xl,Podstawowa,497,szt.,"2,35",,"1167,95",,23
T,9981686608647,Baner Bride to be 60846,Podstawowa,36,szt.,1,,36,,23
T,9981686608739,talerz mały 60873,Podstawowa,8,szt.,"6,9",,"55,2",,23
T,9981686608746,kubek paski różowe złoto 60874,Podstawowa,6,szt.,"4,1",,"24,6",,23
T,9981686608814,talerz duży różowe złoto 60881,Podstawowa,4,szt.,"7,5",,30,,23
T,9981686608968,Balon foliowy tort niebieski/różowy,Podstawowa,41,szt.,"2,3",,"94,3",,23
T,9981686609118,Balon foliowy pierścionek,Podstawowa,5,szt.,1,,5,,23
T,9981686609163,Balon foliowy Wedding,Podstawowa,120,szt.,"1,6",,192,,23
T,9981686609163,Balon foliowy Wedding,Podstawowa,53,szt.,"1,95",,"103,35",,23
T,9981686609170,Zestaw Balonów Happy róż,Podstawowa,53,szt.,"5,2",,"275,6",,23
T,9981686609194,Zestaw Balonowy Wedding day,Podstawowa,46,szt.,"5,2",,"239,2",,23
T,9981686609200,Zestaw balonów zareczyny,Podstawowa,57,szt.,"5,2",,"296,4",,23
T,9981686609293,Zestaw balonów- kokarda,Podstawowa,32,szt.,"4,5",,144,,23
T,9981686609361,Zestaw balonów Korona róż,Podstawowa,98,szt.,"5,2",,"509,6",,23
T,9981686609378,Zestaw Balonów Its a Girl,Podstawowa,41,szt.,"5,2",,"213,2",,23
T,9981686609385,Zestaw balonów Korona nieb.,Podstawowa,104,szt.,"5,2",,"540,8",,23
T,9981686609392,Zestaw balonów Its a boy,Podstawowa,32,szt.,"5,2",,"166,4",,23
T,9981686609477,słomki 60947,Podstawowa,6,szt.,"4,4",,"26,4",,23
T,9981686610497,Balon gum Happy róż 6 szt,Podstawowa,102,szt.,"1,95",,"198,9",,23
T,9981686610503,Balon gum Happy nieb 6 szt,Podstawowa,93,szt.,"1,95",,"181,35",,23
T,9981686610602,Zestaw balonów crem kropki,Podstawowa,131,szt.,"1,9",,"248,9",,23
T,9981686610619,Zestaw balonów Zebra,Podstawowa,161,szt.,"1,9",,"305,9",,23
T,9981686610633,Zestaw balonów kwiatki kolor,Podstawowa,214,szt.,"1,9",,"406,6",,23
T,9981686610640,Zestaw Balonów gwiazdki,Podstawowa,466,szt.,"1,9",,"885,4",,23
T,9981686610657,Zestaw balonów białe serca czerwone,Podstawowa,201,szt.,"1,9",,"381,9",,23
T,9981686610701,Zestaw balonów 18-nastka,Podstawowa,50,szt.,"2,9",,145,,23
T,9981686610718,Zestaw balonów 20-stka,Podstawowa,34,szt.,"2,9",,"98,6",,23
T,9981686610725,Zestaw balonów 30-stka gum,Podstawowa,221,szt.,"2,95",,"651,95",,23
T,9981686610732,Zestaw balonów 40-stka gum,Podstawowa,167,szt.,"2,95",,"492,65",,23
T,9981686610749,Zestaw balonów 50-tka gum,Podstawowa,59,szt.,"2,95",,"174,05",,23
T,9981686610756,Zestaw balonów 60-tka gum,Podstawowa,2,szt.,"2,95",,"5,9",,23
T,9981686610763,"Balony gum kolor 0""",Podstawowa,87,szt.,"1,95",,"169,65",,23
T,9981686610770,"Balony gum kolor 1""",Podstawowa,70,szt.,"1,95",,"136,5",,23
T,9981686610787,"Balon gum kolor 2""",Podstawowa,59,szt.,"1,95",,"115,05",,23
T,9981686610794,"Balon gum kolor 3""",Podstawowa,66,szt.,"1,95",,"128,7",,23
T,9981686610800,"Balon gum kolor 4""",Podstawowa,54,szt.,"1,95",,"105,3",,23
T,9981686610817,"Balony gum kolor 5""",Podstawowa,52,szt.,"1,95",,"101,4",,23
T,9981686610824,"Balony gum kolor 6""",Podstawowa,55,szt.,"1,95",,"107,25",,23
T,9981686610831,"Balon gum kolor 7""",Podstawowa,61,szt.,"1,95",,"118,95",,23
T,9981686610848,"Balony gum kolor 8""",Podstawowa,59,szt.,"1,95",,"115,05",,23
T,9981686610855,"Balony gum kolor 9""",Podstawowa,64,szt.,"1,95",,"124,8",,23
T,9981686610886,Zestaw balonów gum Słonik róż,Podstawowa,45,szt.,"1,95",,"87,75",,23
T,9981686610893,Zestaw balonów gum Słonik nieb,Podstawowa,27,szt.,"1,95",,"52,65",,23
T,9981686610909,Balon gum Kosmos 6 szt,Podstawowa,72,szt.,"1,95",,"140,4",,23
T,9981686610916,Zestaw balonów gum Rekin,Podstawowa,92,szt.,"1,95",,"179,4",,23
T,9981686610930,Zestaw Balonów Mr. i Mrs.,Podstawowa,677,szt.,"1,9",,"1286,3",,23
T,9981686610954,Balon gum Chmurka 6 szt,Podstawowa,30,szt.,"1,95",,"58,5",,23
T,9981686611036,Zestaw balonów Kiss Me,Podstawowa,44,szt.,"5,2",,"228,8",,23
T,9981686611067,Zestaw balonów urodz. złoto-biał,Podstawowa,103,szt.,"5,2",,"535,6",,23
T,9981686611104,Zestaw balonów AStronauta,Podstawowa,106,szt.,"5,2",,"551,2",,23
T,9981686611128,Zestaw balonów urodz. złoty,Podstawowa,31,szt.,"5,2",,"161,2",,23
T,9981686611265,Zestaw balonów jednorożec,Podstawowa,176,szt.,"5,2",,"915,2",,23
T,9981686611357,talerz duży kosmos 61135,Podstawowa,10,szt.,"7,5",,75,,23
T,9981686611364,talerz mały kosmos 61136,Podstawowa,4,szt.,"6,9",,"27,6",,23
T,9981686611371,kubek kosmos 61137,Podstawowa,13,szt.,"5,8",,"75,4",,23
T,9981686611388,Zestaw balonowy torciki Happy,Podstawowa,17,szt.,"5,2",,"88,4",,23
T,9981686611524,kubek happy birthey,Podstawowa,15,szt.,"1,5",,"22,5",,23
T,9981686612170,talerz duży mam już roczek 61217,Podstawowa,5,szt.,"1,6",,8,,23
T,9981686612187,talerz mały mam już roczek 61218,Podstawowa,18,szt.,"1,6",,"28,8",,23
T,9981686612194,kubek mam już roczek 61219,Podstawowa,22,szt.,"1,6",,"35,2",,23
T,9981686612194,kubek mam już roczek 61219,Podstawowa,7,szt.,"3,4",,"23,8",,23
T,9981686612200,serwetki kotek,Podstawowa,196,szt.,1,,196,,23
T,9981686612217,słomki mam już roczek 61221,Podstawowa,96,szt.,1,,96,,23
T,9981686612217,słomki mam już roczek 61221,Podstawowa,36,szt.,"1,6",,"57,6",,23
T,9981686612217,słomki mam już roczek 61221,Podstawowa,7,szt.,"4,2",,"29,4",,23
T,9981686612231,Girlanda Mam już roczek róż,Podstawowa,582,szt.,"1,6",,"931,2",,23
T,9981686612255,talerz mały jednorożec 6szt,Podstawowa,65,op.,"2,5",,"162,5",,23
T,9981686612262,kubek jednorożec 6szt,Podstawowa,36,op.,"2,5",,90,,23
T,9981686612279,serwetki 61227,Podstawowa,2,szt.,"5,8",,"11,6",,23
T,9981686612347,Serwetki aloha,Podstawowa,331,szt.,1,,331,,23
T,9981686612354,słomki aloha,Podstawowa,12,szt.,1,,12,,23
T,9981686612378,girlanda aloha,Podstawowa,107,szt.,1,,107,,23
T,9981686612385,talerz duży happy 61238,Podstawowa,3,szt.,"7,5",,"22,5",,23
T,9981686612392,talerz mały happy 6szt,Podstawowa,76,op.,"2,5",,190,,23
T,9981686612408,kubek happy 6 szt,Podstawowa,95,op.,"2,5",,"237,5",,23
T,9981686612415,serwetki urodzinowe 61241,Podstawowa,1,szt.,"4,4",,"4,4",,23
T,9981686612422,słomki happy 61242,Podstawowa,324,szt.,1,,324,,23
T,9981686612422,słomki happy 61242,Podstawowa,458,szt.,"4,2",,"1923,6",,23
T,9981686612453,talerz BY Brave litttle one 61245,Podstawowa,17,szt.,"1,6",,"27,2",,23
T,9981686612491,słomki zoo,Podstawowa,84,szt.,1,,84,,23
T,9981686612507,czapka urodzinowa 61250,Podstawowa,12,szt.,"1,6",,"19,2",,23
T,9981686612514,Girlanda zwierzątka,Podstawowa,216,szt.,1,,216,,23
T,9981686612514,Girlanda zwierzątka,Podstawowa,588,szt.,"1,6",,"940,8",,23
T,9981686612521,talerz duży samochodzik 61252,Podstawowa,11,szt.,"7,5",,"82,5",,23
T,9981686612538,talerz mały samochodzik 6szt,Podstawowa,71,op.,"2,5",,"177,5",,23
T,9981686612545,kubek samochodzik 6szt,Podstawowa,90,op.,"2,5",,225,,23
T,9981686612552,serwetki samochodziki 61255,Podstawowa,14,szt.,"4,4",,"61,6",,23
T,9981686612569,słomki 61265,Podstawowa,6,szt.,"3,6",,"21,6",,23
T,9981686612613,Zestaw balonowy przez.w gwizdki,Podstawowa,93,szt.,"1,9",,"176,7",,23
T,9981686612620,Zestaw balonów białe gwizdki róż,Podstawowa,88,szt.,"1,9",,"167,2",,23
T,9981686612651,Zestaw balonowy kolor gwiazdki,Podstawowa,92,szt.,"1,9",,"174,8",,23
T,9981686612675,Zestaw balonów Stópki,Podstawowa,449,szt.,"1,9",,"853,1",,23
T,9981686612682,Zestaw balonów gum Piłka,Podstawowa,177,szt.,"1,95",,"345,15",,23
T,9981686612712,Balon gum Jednorożec 6 szt,Podstawowa,33,szt.,"1,95",,"64,35",,23
T,9981686612729,Zestaw balonów Truskawki,Podstawowa,274,szt.,"1,9",,"520,6",,23
T,9981686612736,zestaw balonowy 6szt boy,Podstawowa,34,szt.,0,,0,,23
T,9981686612743,zestaw balonowy 6szt girl,Podstawowa,37,szt.,"1,2",,"44,4",,23
T,9981686612750,Zestaw balonów w Kropki kolor,Podstawowa,87,szt.,"1,9",,"165,3",,23
T,9981686612767,zestaw balonów,Podstawowa,1,szt.,0,,0,,23
T,9981686612804,Zestaw balonów kropki,Podstawowa,448,szt.,"1,9",,"851,2",,23
T,9981686612811,Zestaw balonów gum kolor stopy,Podstawowa,87,szt.,"1,95",,"169,65",,23
T,9981686612880,trąbka urodzinowa 61288,Podstawowa,7,szt.,1,,7,,23
T,9981686612903,gwizdki aloha,Podstawowa,130,szt.,1,,130,,23
T,9981686612910,trąbka urodzinowa 61291,Podstawowa,112,szt.,1,,112,,23
T,9981686612927,Zestaw balonów Mr.,Podstawowa,96,szt.,"1,6",,"153,6",,23
T,9981686612927,Zestaw balonów Mr.,Podstawowa,209,szt.,"1,9",,"397,1",,23
T,9981686612934,Zestaw balonów Mrs.,Podstawowa,241,szt.,"1,9",,"457,9",,23
T,9981686612965,Zestaw Balonów Obrączki,Podstawowa,197,szt.,"1,9",,"374,3",,23
T,9981686613153,pik serce 61315,Podstawowa,5,szt.,"5,9",,"29,5",,23
T,9981686613160,pik gwiazdka 61316,Podstawowa,12,szt.,"5,9",,"70,8",,23
T,9981686613177,talerz duży baby różowy 61317,Podstawowa,9,szt.,"7,5",,"67,5",,23
T,9981686613184,talerz mały baby 6szt,Podstawowa,116,op.,"2,5",,290,,23
T,9981686613191,kubek baby różowy 6szt,Podstawowa,126,op.,"2,5",,315,,23
T,9981686613207,serwetki 61320,Podstawowa,11,szt.,"5,8",,"63,8",,23
T,9981686613214,słomki baby różowe,Podstawowa,98,szt.,1,,98,,23
T,9981686613252,talerz duży baby niebieski 61325,Podstawowa,6,szt.,"7,5",,45,,23
T,9981686613269,talerz mały baby niebieski 61326,Podstawowa,10,szt.,"6,9",,69,,23
T,9981686613276,kubek baby niebieski 61327,Podstawowa,2,szt.,"5,8",,"11,6",,23
T,9981686613283,serwetki 61328,Podstawowa,6,szt.,"5,8",,"34,8",,23
T,9981686613313,girlanda baby,Podstawowa,92,szt.,1,,92,,23
T,9981686613320,trąbka uurodzinowa 61332,Podstawowa,3,szt.,"4,6",,"13,8",,23
T,9981686613344,Szarfa MR,Podstawowa,93,szt.,1,,93,,23
T,9981686613351,Szarfa Mr złoty napis,Podstawowa,96,szt.,1,,96,,23
T,9981686613368,Szarfa Mrs,Podstawowa,94,szt.,1,,94,,23
T,9981686613375,Szarfa Mrs złoty napis,Podstawowa,94,szt.,1,,94,,23
T,9981686613818,Zestaw balonów urodz.róż-złot,Podstawowa,31,szt.,"5,2",,"161,2",,23
T,9981686613825,Zestaw balonowy,Podstawowa,54,szt.,"5,2",,"280,8",,23
T,9981686614082,talerz złoty 18,Podstawowa,12,szt.,"6,9",,"82,8",,23
T,9981686614099,talerz złoty 18,Podstawowa,8,szt.,"7,5",,60,,23
T,9981686614105,kubek złoty 18,Podstawowa,4,szt.,"4,9",,"19,6",,23
T,9981686614112,serwetki złote 18,Podstawowa,5,szt.,"5,8",,29,,23
T,9981686614167,talerz złoty 30,Podstawowa,18,szt.,"6,9",,"124,2",,23
T,9981686614174,talerz złoty 30,Podstawowa,23,szt.,"7,5",,"172,5",,23
T,9981686614181,kubek złoty 30,Podstawowa,18,szt.,"4,9",,"88,2",,23
T,9981686614198,serwetki złote 30,Podstawowa,14,szt.,"5,8",,"81,2",,23
T,9981686614204,talerz złoty 40,Podstawowa,17,szt.,"6,9",,"117,3",,23
T,9981686614211,talerz złoty 40,Podstawowa,12,szt.,"7,5",,90,,23
T,9981686614228,kubek złoty 40,Podstawowa,40,szt.,"4,9",,196,,23
T,9981686614235,serwetki złote 40,Podstawowa,4,szt.,"5,8",,"23,2",,23
T,9981686614242,talerz złoty 50,Podstawowa,21,szt.,"6,9",,"144,9",,23
T,9981686614259,talerz złoty 50,Podstawowa,23,szt.,"7,5",,"172,5",,23
T,9981686614266,kubek złoty 50,Podstawowa,47,szt.,"4,9",,"230,3",,23
T,9981686614280,talerz złoty 60,Podstawowa,22,szt.,"6,9",,"151,8",,23
T,9981686614297,talerz złoty 60,Podstawowa,18,szt.,"7,5",,135,,23
T,9981686614303,kubek złoty 60,Podstawowa,20,szt.,"4,9",,98,,23
T,9981686614310,serwetki złote 60,Podstawowa,1,szt.,"5,8",,"5,8",,23
T,9981686614327,świeczka urodzinowa 61432,Podstawowa,6,szt.,"1,9",,"11,4",,23
T,9981686614334,świeczka korona 61433,Podstawowa,28,szt.,"6,3",,"176,4",,23
T,9981686614358,świeczki gwiazdki 61435,Podstawowa,39,szt.,"6,3",,"245,7",,23
T,9981686614365,świeczka balonik 61436,Podstawowa,9,szt.,"6,3",,"56,7",,23
T,9981686614396,świeczki 61439,Podstawowa,3,szt.,"4,2",,"12,6",,23
T,9981686614402,świeczki 61440,Podstawowa,3,szt.,"4,2",,"12,6",,23
T,9981686614433,świeczki happy 61443,Podstawowa,8,szt.,"4,9",,"39,2",,23
T,9981686614440,świeczka gwiazda 61444,Podstawowa,10,szt.,"4,9",,49,,23
T,9981686614648,dekoracja do ciast,Podstawowa,32,szt.,2,,64,,23
T,9981686614655,dekoracja do ciast,Podstawowa,5,szt.,2,,10,,23
T,9981686614662,Kurtyna złota kwadraty,Podstawowa,540,szt.,"1,3",,702,,23
T,9981686614662,Kurtyna złota kwadraty,Podstawowa,97,szt.,"3,9",,"378,3",,23
T,9981686614884,Świeczka złota 7,Podstawowa,8,szt.,0,,0,,23
T,9981686614891,świeczki  duże Cyfry,Podstawowa,12,szt.,"1,9",,"22,8",,23
T,9981686614907,świeczki wszystkiego najlepszego 61490,Podstawowa,7,szt.,"6,3",,"44,1",,23
T,9981686614914,Zestaw balonów Happy złoto-czarne,Podstawowa,1,szt.,15,,15,,23
T,9981686614983,Zestaw balonów Happy róż duży,Podstawowa,14,szt.,7,,98,,23
T,9981686614990,Zestaw balonów Happy nieb duzy,Podstawowa,13,szt.,7,,91,,23
T,9981686615034,Zestaw balonów Kieliszek róż,Podstawowa,31,szt.,"5,2",,"161,2",,23
T,9981686615041,Zestaw balonowy Szampan róż,Podstawowa,48,szt.,"4,5",,216,,23
T,9981686615041,Zestaw balonowy Szampan róż,Podstawowa,7,szt.,"5,2",,"36,4",,23
T,9981686615058,Zestaw balonów I love you,Podstawowa,48,szt.,"4,5",,216,,23
T,9981686615058,Zestaw balonów I love you,Podstawowa,40,szt.,"5,2",,208,,23
T,9981686615065,Zestaw balonów Love róż,Podstawowa,48,szt.,"4,5",,216,,23
T,9981686615065,Zestaw balonów Love róż,Podstawowa,122,szt.,"5,2",,"634,4",,23
T,9981686615164,Zestaw balonów Panda,Podstawowa,96,szt.,"5,2",,"499,2",,23
T,9981686615416,Balon foliowy mr i mrs,Podstawowa,27,szt.,"1,95",,"52,65",,23
T,9981686615423,Balon foliowy I love 542,Podstawowa,72,szt.,"1,95",,"140,4",,23
T,9981686615430,Balon foliowy I Love You 543,Podstawowa,63,szt.,"1,95",,"122,85",,23
T,9981686615454,Balon foliowy baby girl róż,Podstawowa,43,szt.,"1,95",,"83,85",,23
T,9981686615461,Balon foliowy Baby boy,Podstawowa,35,szt.,"1,95",,"68,25",,23
